word	tag	freq_a1	freq_a2	freq_b1	freq_b2	freq_c1	freq_c2	freq_total	
pyjama	N	1.9168	0.0	0.0	0.0	1.6042	0.0	0.2784	
pyjama	X	0.2738	0.0	0.0	0.0	0.0	0.0	0.006	
pyramide	N	44.3791	0.0	27.962	12.133	0.0	0.0	15.7778	
pyramider	V	0.0	0.0	0.0	6.0554	0.0	0.0	0.1383	
pyrotechnique	A	0.0	0.0	0.4538	0.0	0.0	0.0	0.0418	
pyrénéen	A	1.7078	0.0	0.0906	6.0554	0.0	0.0	1.8923	
pâle	A	5.9882	11.5893	53.5917	12.4165	0.0	0.0	26.1222	
pâleur	N	0.0	0.0	0.0	3.3034	0.0	0.0	0.0754	
pâlir	V	0.0	0.0	4.9211	5.3137	0.0	0.0	2.0045	
pâques	N	5.5874	0.0	0.231	0.0	0.0	0.0	1.2062	
pâte	N	2.5125	7.1131	0.0	0.5755	0.0	6.4938	3.646	
pâter	V	0.5025	0.0	0.0	0.0	0.0	0.0	0.0097	
pâtes	N	11.4399	0.0	0.6802	0.0	0.0	0.0	1.8126	
pâtir	V	0.0	0.3702	0.0	0.0	0.0	0.0	0.0187	
pâtisserie	N	3.9288	0.4234	0.0	0.0	0.0	0.0	0.9536	
pâtissier	N	0.0	0.2117	0.3765	0.0	0.0	0.0	0.4859	
pâtissier	A	0.0	0.0	1.0379	0.0	0.0	0.0	0.0955	
pâturage	N	0.0	0.0	0.4809	0.0	0.0	0.0	0.0443	
pâture	N	0.0	0.0	0.5833	0.0	1.6042	0.0	0.4653	
pâté	N	51.2121	2.8783	0.0	0.0	3.2084	0.0	7.7566	
pègre	N	0.0	0.0	0.0	1.6517	0.0	0.0	0.0377	
pèlerin	N	0.0	0.0	0.3401	0.0	0.0	0.0	0.0313	
pèlerinage	N	0.5304	0.0	0.0	0.7062	0.0	0.0	0.2838	
père	N	800.3854	583.7785	441.7841	834.2294	300.5161	163.5868	578.9957	
pères	N	0.0	0.7405	8.2895	12.7889	6.1515	76.982	11.0614	
pèse	N	0.0	0.5168	0.3618	0.0	0.0	0.0	0.3474	
pédago - gastronomique	A	0.0	0.0	0.2366	0.0	0.0	0.0	0.0349	
pédagogie	N	0.0	0.0	0.0	22.6036	24.6958	0.0	3.9035	
pédagogique	A	0.0	0.0	1.0854	4.5416	41.0675	57.7365	6.8947	
pédagogue	N	0.0	0.0	1.0854	0.0	0.0	6.4938	0.6856	
pédal	N	0.0	0.0	8.6117	0.0	0.0	0.0	1.5758	
pédaler	V	0.5197	0.4275	0.0	0.0	0.0	0.0	0.4543	
pédalo	N	0.0	0.0	0.5833	0.0	0.0	0.0	0.0537	
pédestre	A	0.0	0.9757	0.0	0.0	0.0	0.0	0.0493	
pédiatre	N	0.0	0.0	0.0	2.3018	0.0	0.0	0.1397	
pédopsychiatre	N	0.0	0.0	0.0	0.0	4.101	0.0	0.0722	
péjoratif	A	0.0	0.0	0.0	0.0	3.2084	0.0	0.0665	
pélerins	N	0.0	0.0	0.2366	0.0	0.0	0.0	0.0349	
pénal	A	0.0	0.0	12.994	0.0	0.0	0.0	2.5145	
pénaliser	V	0.0	0.0	0.4809	0.0	3.1012	28.8683	1.3024	
pénalité	N	0.0	0.0	0.0	3.0277	0.0	0.0	0.0691	
pénible	A	0.5197	2.3325	13.8693	0.0	15.6669	6.4938	7.4664	
péniblement	ADV	0.0	0.0	0.1883	0.0	2.0505	0.0	0.319	
péniche	N	0.2738	0.0	0.0	0.0	0.0	0.0	0.006	
pénicilline	N	0.0	0.0	0.0	0.0	12.3029	0.0	0.2166	
péninsule	N	0.0	0.1076	0.2405	0.0	0.0	0.0	0.2398	
pénitence	N	0.7967	0.0	0.0	0.0	0.0	0.0	0.0153	
pénitent	N	0.0	0.0	0.231	0.0	0.0	0.0	0.0213	
pénitentiaire	A	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
pénurie	N	0.0	0.0	0.0	3.0277	3.1012	0.0	0.4666	
pénétrant	A	0.0	0.0	1.0854	0.0	0.0	0.0	0.0999	
pénétrer	V	0.0	5.2794	21.5604	18.3649	15.6669	19.4814	16.5649	
pépinière	N	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
pérenne	A	0.0	0.0	0.6802	4.5416	0.0	0.0	0.879	
pérenniser	V	0.0	0.0	0.0	0.0	0.0	4.1173	0.0665	
pérennité	N	0.0	0.0	0.0	4.5416	0.0	0.0	0.1037	
péri	ADV	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
péridurale	N	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
péril	N	0.0	0.0	0.0	0.0	6.2023	25.9752	0.651	
périlleux	A	0.0	0.1076	1.8242	0.5755	0.0	0.0	0.9964	
périmètre	N	0.0	0.0	0.4732	0.0	6.1515	0.0	0.8832	
période	N	15.429	30.5364	36.3808	60.5495	129.624	319.1316	65.2162	
périodes	N	0.5025	2.8783	2.4677	15.2982	2.0505	0.0	5.7595	
périodiquement	ADV	0.0	0.6418	1.0854	0.0	0.0	0.0	0.8499	
périphérie	N	0.0	0.0618	0.8749	0.0	0.0	0.0	0.5684	
périphérique	N	1.3242	0.0	0.2916	0.0	12.4046	0.0	1.6416	
périphérique	A	0.0	0.0	0.0	0.0	12.4046	9.6228	0.9179	
périple	N	0.0	3.9565	0.3618	0.7062	3.2084	0.0	2.4631	
péripétie	N	0.0	0.2152	0.6228	0.0	4.8126	9.6228	2.3225	
périscope	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
pétale	N	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
pétanque	N	17.4791	0.0	0.0	0.0	9.6252	0.0	3.4893	
pétarader	V	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
péter	V	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
pétillant	A	0.0	0.7405	0.0	0.0	3.1012	0.0	0.3537	
pétition	N	0.0	0.0	23.991	0.0	0.0	9.6228	5.3499	
pétrifier	V	0.0	0.0	0.0	0.5755	0.0	0.0	0.0349	
pétrir	V	0.0	1.8512	0.0	1.1509	0.0	0.0	0.853	
pétrole	N	0.0	0.2117	5.024	0.0	93.1321	0.0	8.609	
pétrolier	N	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
pétrolier	A	0.0	0.6418	0.0	0.0	12.7628	0.0	1.0756	
pétulant	A	0.0	0.0	0.0	0.0	0.0	6.4938	0.0158	
pêche	N	8.3978	0.0	15.6944	0.0	16.4039	6.4938	10.8989	
pêcher	V	0.0	3.3295	0.7236	0.0	8.2019	0.0	2.7925	
pêcher	N	0.0	0.0	0.1815	0.0	0.0	0.0	0.0167	
pêcheur	N	0.4014	0.2114	7.1875	9.4042	8.2019	0.0	7.1438	
pêle - mêle	ADV	0.0	0.0	0.7097	1.5139	0.0	0.0	0.6106	
pôle	N	0.0816	0.0	18.6199	1.5139	15.7275	0.0	6.5927	
q	N	0.0	3.0322	0.0	0.0	0.0	0.0	0.1531	
quadra	N	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
quadrichromie	N	0.0	0.0	0.0	0.0	9.6252	0.0	0.1995	
quadriennal	A	0.0	0.0	0.0	0.0	6.1515	0.0	0.1083	
quadrille	N	0.0	0.0	0.0	2.4776	0.0	0.0	0.0566	
quadriller	V	0.0	0.0	0.7236	0.0	0.0	0.0	0.0666	
quadriréacteur	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
quai	N	50.1721	11.4539	25.3317	82.9852	0.0	0.0	30.3685	
qualificatif	A	0.0	0.0	0.0	0.0	8.2019	0.0	0.1444	
qualification	N	0.0	0.0	0.6802	10.597	0.0	19.2455	2.5897	
qualifier	V	0.0	1.5505	8.801	0.0	0.0	49.3801	5.8726	
qualifié	A	1.3242	0.0	2.4003	3.0277	15.5058	19.2455	5.457	
qualitatif	A	0.0	0.0	0.0	0.0	6.1515	0.0	0.1083	
qualité	N	33.3772	63.8525	59.147	116.5697	162.7778	165.0698	92.1352	
qualités	N	9.0111	7.1731	10.2337	0.0	2.0505	0.0	7.6775	
quand	CONJS	1782.1217	1751.8504	1197.677	1207.8293	946.6281	228.267	1325.7617	
quand	ADV	20.0223	7.8168	23.5204	47.4993	9.3035	9.6228	25.2511	
quand même	ADV	1.0394	1.6083	12.0884	60.3255	0.0	0.0	12.7962	
quant à	PREP	0.0	4.2792	30.4751	49.2398	40.8055	12.9876	27.5928	
quantifier	V	0.0	0.0	0.1812	0.0	13.8696	0.0	0.8555	
quantique	A	0.0	0.0	0.0	0.0	9.3035	0.0	0.1638	
quantitatif	A	0.0	0.0	0.0	3.0277	6.1515	0.0	0.8836	
quantité	N	0.8137	0.0	19.4496	17.2059	122.6899	56.9312	23.2905	
quarantaine	N	1.005	1.2835	2.5964	0.8949	19.6975	85.6001	9.046	
quarante	N	0.0	0.0	0.0906	0.0	0.0	0.0	0.0083	
quarante	DET	1.2703	23.8083	18.4458	15.451	34.062	19.4814	24.7373	
quarante	PRO	0.0	0.0	0.6884	0.8949	0.0	0.0	0.5667	
quarante mille	DET	0.0	0.5168	0.0	0.0	6.2023	19.2455	1.2394	
quart	A	2.2103	0.0	0.0	0.0	0.0	0.0	0.0426	
quart	N	77.9745	68.6744	40.6501	38.5857	27.7392	48.0277	59.3421	
quartet	N	0.0	0.7405	0.0	0.0	0.0	0.0	0.0374	
quartier	N	251.8402	163.2403	153.2375	606.7343	186.4214	126.3794	258.565	
quasi	ADV	0.0	0.0	5.1243	1.5139	4.101	6.4938	3.2646	
quasi	N	0.0	0.1103	0.8749	0.0	2.0505	0.0	1.0763	
quasi - débutant	N	0.0	0.0	0.0	0.0	4.101	0.0	0.0722	
quasi - déification	N	0.0	0.0	0.2916	0.0	0.0	0.0	0.0268	
quasi - ivresse	N	0.0	0.0	1.0202	0.0	0.0	0.0	0.0939	
quasi - monopole	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
quasi - recordman	N	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
quasi - totalité	N	0.0	0.0	1.9564	0.0	3.2084	0.0	1.0104	
quasiment	ADV	0.0	5.1681	0.0	0.0	50.2648	48.1138	6.2887	
quatorze	DET	7.3356	6.196	23.6792	0.0	3.1012	19.2455	12.6582	
quatorze	PRO	0.0	0.0	0.2041	0.0	0.0	0.0	0.0188	
quatre	DET	266.9679	162.3869	169.6359	194.8497	192.2088	129.478	195.2195	
quatre	PRO	46.3702	14.9469	53.7153	40.6622	9.8067	0.0	35.9915	
quatre	A	135.9411	21.6336	66.7246	1.5139	9.8488	0.0	46.4928	
quatre - vingt	A	0.6621	0.0	0.0	0.0	2.0505	0.0	0.2915	
quatre - vingt	DET	1.2205	10.8535	0.0	0.0	0.0	0.0	3.761	
quatre - vingt - dix	DET	0.0	0.0	0.5833	0.0	0.0	0.0	0.0537	
quatre - vingt - dix	A	0.6621	0.0	0.0	0.0	0.0	0.0	0.0128	
quatre cent	DET	0.0	0.3469	0.0	1.7898	0.0	0.0	0.4779	
quatre mille	DET	0.0	0.0	0.0	0.5285	0.0	0.0	0.0121	
quatrième	A	0.5304	19.5518	13.8456	7.3997	10.2669	130.8307	23.1568	
que	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
que	ADV	63.1072	216.1701	301.2712	297.8922	326.4441	421.6204	259.6567	
que	CONJS	5478.6124	9202.6983	8971.5193	11694.3135	8798.6242	7527.0172	8805.0024	
que	PRO	2277.7565	3853.2356	3091.2242	3724.0176	2751.9366	2663.4353	3176.8648	
quel	DET	928.2239	487.4026	432.0377	410.2561	200.4953	256.8833	478.1533	
quel	PRO	34.3709	20.6518	2.9104	31.012	59.3077	128.6474	33.6681	
quelconque	A	0.0	0.0	4.3398	0.0	25.3674	0.0	2.955	
quelle	DETWH	120.3091	14.9986	10.7032	60.3922	10.2524	0.0	40.0695	
quelle belle vue	ADV	0.9991	0.0	0.0	0.0	0.0	0.0	0.0192	
quelle que	CONJS	0.0	0.0	0.0	0.0	0.0	6.4938	0.0158	
quelque	DET	895.3021	1415.7528	1215.9126	1195.7177	917.2449	559.993	1145.6636	
quelque	A	11.0866	23.1833	19.2255	11.1874	6.2023	9.6228	19.438	
quelque	ADV	0.0	0.0	18.7555	4.5416	25.3674	0.0	7.5131	
quelque chose	PRO	1.718	0.0	0.0	1.7898	24.8092	0.0	3.2387	
quelque part	ADV	0.3158	0.3702	3.5592	5.4089	15.6669	0.0	4.5048	
quelque peu	ADV	0.0	0.0	0.0	1.6517	6.1515	0.0	0.8665	
quelque temps	ADV	0.0	5.8323	5.3523	6.4693	3.1012	0.0	6.0867	
quelquefois	ADV	54.466	58.2121	32.7058	20.442	2.0505	22.1371	40.7281	
quelqu’ un	PRO	0.0	0.1235	0.0	0.0	0.0	0.0	0.0062	
quenelle	N	1.005	0.0	0.0	0.0	0.0	0.0	0.0194	
querelle	N	0.0	0.0	0.8162	0.0	12.7628	0.0	1.2697	
question	X	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
question	N	416.5968	224.0198	270.0079	423.0837	700.095	945.7442	397.7727	
questionnaire	N	0.0	0.2117	0.6802	0.0	2.0505	0.0	0.9485	
questionner	V	0.0	0.0	1.809	13.1471	0.0	0.0	2.5617	
queue	N	21.027	39.545	5.1657	0.5285	29.7295	0.0	19.0682	
qui	PRO	2357.3209	7073.1167	8215.6795	9613.3154	9505.4643	10665.1463	7518.9712	
qui de	PREP	1.895	0.0	0.0	0.0	0.0	0.0	0.0365	
quia	N	0.0	0.4228	3.3704	1.1509	0.0	0.0	2.4472	
quiconque	PRO	0.0	0.0	3.4501	0.0	3.1012	0.0	1.0783	
quid	N	0.0	0.0	0.0	0.0	0.0	19.2455	0.0468	
quid	N	0.0	0.0	0.3618	0.0	0.0	0.0	0.0333	
quille	N	3.4156	0.0	0.1883	0.0	0.0	0.0	0.5555	
quincaillier	A	0.0	0.0	0.0	0.5755	0.0	0.0	0.0349	
quinquagénaire	N	0.0	0.0	0.2916	6.0554	3.1012	0.0	1.2644	
quinquas	N	0.0	0.1076	0.0	0.0	0.0	0.0	0.0054	
quinzaine	N	0.0	2.9894	19.6264	6.0554	6.4168	0.0	10.7202	
quinze	A	0.4421	2.7895	8.8308	0.6707	0.0	9.6228	5.9498	
quinze	DET	54.1333	65.1413	88.1742	50.9525	41.4618	179.5003	79.8985	
quinze	N	0.0	0.0	1.4472	0.0	0.0	0.0	0.1332	
quinze - cent	DET	0.0	0.7405	0.0	0.0	0.0	0.0	0.0374	
quinze mille	DET	0.0	0.9757	0.0	0.0	0.0	0.0	0.0493	
quiproquo	N	0.0	0.0	0.2076	0.0	0.0	0.0	0.0191	
quitte	A	1.0394	5.0054	7.4748	0.0	3.1012	0.0	5.029	
quitte à	PREP	0.0	0.0	5.2715	0.0	13.8696	0.0	2.474	
quitter	V	189.1532	394.9025	238.6685	304.5951	118.4311	38.491	255.855	
quittez	PREP	0.0	0.0	1.0202	0.0	0.0	0.0	0.0939	
quiétude	N	0.0	0.0	0.0	2.1187	0.0	0.0	0.0484	
quoi	PRO	134.9867	145.7012	217.5461	135.1821	283.6539	56.3681	187.0621	
quoi	ADV	1.6274	0.0	4.1758	13.5407	0.0	0.0	4.2868	
quoi de	PREP	0.0	0.0	0.3401	0.0	0.0	0.0	0.0313	
quoi que	CONJS	0.0	0.0	6.5834	1.5139	1.6042	0.0	2.4722	
quoique	CONJS	0.0	0.0	0.2076	3.0277	19.6975	0.0	2.2587	
quolibet	N	0.0	0.0	0.0	0.0	0.0	25.9752	0.0632	
quota	N	0.0	0.0	0.0818	12.1109	3.1012	6.4938	2.9098	
quotidien	N	0.0	58.0811	83.3966	1.4125	73.6185	38.491	50.3127	
quotidien	A	11.2308	31.7005	107.6517	52.9461	104.1541	154.1931	74.6052	
quotidiennement	ADV	0.0	0.5054	0.2366	0.0	10.2524	25.9752	3.3612	
québécois	A	16.742	0.6418	9.2153	0.0	0.0	38.491	9.6639	
québécois	N	0.6621	0.7405	0.0	6.0554	1.6042	0.0	2.3962	
quête	N	1.5934	0.6456	12.076	0.7062	41.7735	0.0	9.696	
qu’	A	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
rabais	N	0.0	1.2702	0.0	0.0	10.2669	0.0	0.6974	
rabaisser	V	0.0	0.0	0.2041	0.0	0.0	0.0	0.0188	
rabattre	V	0.0	0.0	0.0	3.1713	2.0505	0.0	0.4172	
raccommodeur	N	0.0	0.0	0.2916	0.0	0.0	0.0	0.0268	
raccompagner	V	0.0	0.6418	0.0	0.7062	0.0	0.0	0.4562	
raccorder	V	0.0	0.0	0.2916	0.0	9.3035	0.0	0.7456	
raccourci	A	0.0	0.0	0.0	0.0	2.0505	0.0	0.0361	
raccourcir	V	0.0	0.0	0.0	0.0	4.101	0.0	0.0722	
raccrocher	V	1.2703	0.0948	2.3448	0.0	0.0	0.0	2.1928	
race	N	0.0	0.0	3.4655	0.0	0.0	6.176	1.7756	
rachat	N	1.3242	0.0	0.0	0.0	0.0	0.0	0.0255	
racheter	V	0.0	0.0	5.2096	1.4125	0.0	4.1173	2.7309	
racial	A	0.0	0.0	0.0	4.5416	14.3534	0.0	1.6463	
racine	N	0.6621	4.7363	0.0	9.0338	0.0	28.8683	4.5615	
racisme	N	0.0	0.0	6.3672	1.4125	89.7746	0.0	9.1743	
raciste	A	0.0	0.0	0.4809	0.0	58.2519	0.0	3.4691	
racket	N	0.5693	0.2114	0.0	0.7062	0.0	0.0	0.7333	
racketter	V	0.0	2.5916	0.0	0.0	0.0	0.0	0.1308	
raclette	N	0.0	0.0	0.4538	0.0	0.0	0.0	0.0418	
racontar	N	0.0	0.0	0.4809	0.0	0.0	0.0	0.0443	
raconter	V	460.408	316.0733	263.4863	233.5523	153.6272	19.2455	279.2611	
radar	N	0.0	0.2612	0.2916	0.0	9.3035	0.0	1.0817	
rade	N	0.0	0.0	0.2041	0.0	0.0	0.0	0.0188	
radiation	N	0.0	0.0	0.0	0.0	25.7756	0.0	0.9433	
radical	N	0.0	0.0	0.0	0.0	0.0	76.982	0.1873	
radical	A	0.2738	0.0	1.3056	22.8794	10.2669	85.6001	8.7457	
radicalement	ADV	0.0	0.0	6.4283	0.0	0.0	0.0	1.2528	
radin	N	0.0	0.0	0.7236	1.5139	0.0	0.0	0.4967	
radin	A	0.0	0.0	0.3618	0.0	0.0	0.0	0.0333	
radio	A	7.2709	0.0	0.2405	0.0	3.1012	0.0	1.0772	
radio	N	8.0572	32.4159	62.4593	34.3162	73.3135	19.2455	50.4153	
radio - amateur	N	0.0	0.0	0.0818	0.0	0.0	0.0	0.0075	
radio wi - fi	A	0.0	0.0	0.0	0.0	9.3035	0.0	0.1638	
radioactivité	N	0.0	0.0	0.8749	2.4776	0.0	0.0	0.9979	
radioguider	V	0.0	0.0	0.0	0.0	9.3035	0.0	0.1638	
radiologie	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
radiophonique	A	0.0	0.0	0.0818	0.0	0.0	0.0	0.0075	
radioscopie	N	0.0	0.0	0.1637	0.0	0.0	0.0	0.0151	
radiothérapie	N	0.4996	0.0	0.0	0.0	0.0	0.0	0.0096	
radium	N	0.0	0.0	0.0	4.9551	0.0	0.0	0.1131	
radius	N	0.0	0.0	0.0	0.0	0.0	38.491	0.0936	
radoteur	N	0.0	0.0	0.3618	0.0	0.0	0.0	0.0333	
rafale	N	0.4014	0.0	0.0	0.0	1.6042	0.0	0.2466	
raffermissement	N	0.0	0.0	0.0	0.0	0.0	45.4565	0.1106	
raffiner	V	0.0	0.0	1.8184	0.0	6.2023	0.0	1.0549	
raffinerie	N	0.0	0.0	1.656	0.0	3.1012	0.0	0.7782	
raffiné	A	0.0	0.0	0.0	9.4701	0.0	0.0	0.6329	
rafraîchir	V	0.4996	0.1103	0.0	0.0	0.0	0.0	0.2982	
rafraîchissant	A	0.0	0.4879	0.2076	0.0	0.0	0.0	0.3997	
rafting	N	0.0	0.0	0.0906	0.0	0.0	0.0	0.0083	
rage	N	0.0	0.3469	32.0655	2.4776	51.5512	0.0	15.1211	
rageur	A	0.0	0.0	0.3618	0.0	0.0	0.0	0.0333	
ragréage	N	0.0	0.0	0.0	0.0	0.0	9.6228	0.0234	
raid	N	1.5912	0.0	0.0	0.0	0.0	0.0	0.0307	
raide	A	11.2392	0.1425	0.0	2.1187	0.0	0.0	2.8808	
raider	N	0.0	0.0	0.7097	0.0	0.0	0.0	0.1048	
raideur	N	0.0	0.0	2.0405	0.0	0.0	0.0	0.1878	
raidir	V	0.0	0.0	0.1815	0.0	0.0	0.0	0.0167	
rail	N	0.0	0.0	1.5593	0.0	0.0	0.0	0.2957	
railler	V	0.0	0.0	0.0	0.0	3.2084	0.0	0.0665	
raisin	N	1.0394	0.4234	0.2366	0.0	0.0	0.0	1.0325	
raison	N	41.5396	153.3063	242.4217	388.4145	286.7545	142.6669	218.0489	
raison d' être	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
raisonnable	A	0.0	7.3982	56.3891	33.492	1.6042	0.0	22.5826	
raisonnement	N	0.0	0.0	0.0	12.241	10.2669	38.491	3.41	
raisonner	V	0.2541	0.0	3.7428	0.2167	0.0	0.0	1.6612	
raisonné	A	0.0	0.0	0.0	0.0	2.0505	0.0	0.0361	
rajouter	V	0.0	0.0	3.8993	0.0	3.2084	0.0	1.4861	
rale	A	0.0	0.0	0.0	0.0	8.2019	0.0	0.1444	
ralenti	N	0.0	0.0	0.0	0.0	14.569	0.0	0.5115	
ralentir	V	0.0	1.1107	1.5137	0.5285	9.3035	125.9778	7.4022	
ralentissement	N	0.0	0.0	0.2405	0.0	0.0	19.4814	0.4864	
rallier	V	0.0	0.3209	0.0	0.0	0.0	0.0	0.0162	
rallonger	V	0.0	0.0	0.0	1.5139	12.7628	6.4938	1.5039	
rallumer	V	0.0	0.5168	1.7193	0.6707	0.0	0.0	1.2297	
rallye	N	1.7078	0.6418	0.0	2.3018	0.0	0.0	2.1347	
ramassage	N	0.0	0.0	0.5833	4.5416	0.0	0.0	0.8807	
ramasse	N	0.0	0.0	0.6884	0.0	3.1012	0.0	0.4165	
ramasser	V	8.2884	33.1247	26.4685	1.7898	0.0	0.0	20.5818	
ramassette	N	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
rambarde	N	0.0	0.0	0.0	1.1509	0.0	0.0	0.0698	
rame	N	0.0	1.0107	0.2916	0.0	3.1012	0.0	0.7922	
rameau	N	0.0	0.0	0.0	0.0	9.3035	0.0	0.1638	
ramener	N	0.0	0.0	0.0	0.6707	0.0	0.0	0.0153	
ramener	V	10.2374	86.2337	30.0375	40.408	62.338	44.2742	49.2602	
ramer	V	0.2541	6.3665	1.5599	1.1509	9.3035	0.0	5.2715	
rameur	N	0.0	0.0	1.8786	0.0	0.0	0.0	0.3556	
rami	N	0.0	0.6939	0.0	0.0	0.0	0.0	0.035	
ramification	N	0.0	0.0	0.4732	0.0	0.0	0.0	0.0698	
ramoneur	N	0.0	0.0	0.0	1.0571	3.2084	0.0	0.5814	
rampant	N	0.0	0.0	0.0	0.0	9.3035	0.0	0.1638	
rampe	N	0.0	0.0	0.4521	0.5285	6.2023	0.0	1.2628	
ramper	V	0.0	1.0395	0.0	0.0	0.0	0.0	0.0525	
ranch	N	0.0	0.6418	0.0	0.0	0.0	0.0	0.0324	
rancoeur	N	0.0	0.6418	0.0	0.0	0.0	9.6228	0.4195	
rando	N	0.0	0.3702	0.0	0.0	0.0	0.0	0.0187	
randonneur	N	0.9991	0.0	0.3401	0.0	0.0	0.0	0.3015	
randonnée	N	22.9637	9.7385	10.4518	0.0	0.0	6.4938	13.1332	
rang	N	2.1907	0.8742	23.3418	4.9879	38.2901	48.1138	13.8859	
range	N	0.5197	0.0	0.0	0.0	0.0	0.0	0.01	
rangement	N	0.0	1.0395	0.0	0.0	0.0	0.0	0.0525	
ranger	V	55.8376	19.4654	11.7394	45.495	1.6042	0.0	30.6325	
rangée	N	0.0	0.3702	5.4839	0.0	0.0	0.0	1.6702	
ranimer	V	0.0	0.0	1.1665	0.0	9.3035	0.0	1.1188	
rap	N	11.2256	0.6418	1.541	0.0	9.3035	0.0	4.6128	
rapace	N	0.0	0.0	0.0906	0.0	0.0	0.0	0.0083	
rapatriement	N	0.5025	0.0	0.0	0.0	4.101	0.0	0.4906	
rapatrier	V	0.0	0.0	0.7236	0.0	9.3035	0.0	0.9435	
rapatrié	N	0.0	0.0	0.0	0.0	4.101	0.0	0.0722	
rapetisser	V	0.0	0.0	0.0	1.5139	0.0	0.0	0.0346	
raphael	N	0.0	0.0	0.2405	0.0	0.0	0.0	0.0221	
rapi	N	0.0	0.0	0.0	0.0	4.8126	0.0	0.0998	
rapide	A	23.1771	35.2973	82.6693	62.6546	75.7566	125.9908	64.5445	
rapide	N	0.0	0.0	7.6158	1.3414	0.0	0.0	2.4529	
rapidement	ADV	18.8307	71.5112	57.1033	72.3524	57.2632	9.6228	60.8826	
rapidité	N	0.0	0.0	1.343	1.6517	20.5337	9.6228	3.3396	
rappel	N	0.0	0.3209	1.8309	0.0	0.0	0.0	0.7429	
rappeler	V	166.1515	225.7116	182.0928	227.6627	115.5699	185.5717	196.35	
rapport	N	0.0	1.1107	109.0904	234.2061	209.8454	482.2549	101.5578	
rapporter	V	3.497	38.2651	43.0814	46.5818	33.3358	0.0	37.7006	
rapporteur	N	0.0	0.0	0.0	0.0	2.0505	38.491	0.5558	
rapporteure	N	0.0	0.0	0.0	0.0	3.1012	0.0	0.0546	
rapprocher	V	9.7131	20.7927	32.8097	16.1615	47.0879	26.5664	29.9493	
rapproché	A	0.0	0.0	0.0818	0.0	0.0	0.0	0.0075	
raquette	N	0.4996	0.0	0.0	0.0	0.0	0.0	0.0096	
rare	A	31.4286	9.2802	65.6428	45.8325	61.5213	242.6667	55.2603	
rarement	ADV	1.9983	14.1238	4.7909	16.389	59.5216	38.491	18.9105	
rareté	N	0.0	0.0	1.0854	3.0277	0.0	0.0	0.8684	
ras	A	0.0	0.0	0.0	0.0	2.0505	0.0	0.0361	
ras	ADV	0.0	0.0	1.0854	0.0	0.0	0.0	0.0999	
ras - le - bol	N	0.0	0.0	0.0	0.0	6.2023	0.0	0.1092	
raser	V	2.6483	0.0	0.0	9.4042	3.1012	0.0	2.1687	
rasoir	A	0.0	0.0	0.0	0.5285	0.0	0.0	0.0121	
rasoir	N	0.0	2.9856	0.2916	3.1713	0.0	0.0	2.6036	
rassasier	V	0.0	0.0	0.2041	0.0	1.6042	0.0	0.3279	
rassemblement	N	0.0	0.0	1.591	12.9386	0.0	0.0	2.5061	
rassembler	V	6.531	10.7045	44.5591	22.569	36.6567	38.491	32.1984	
rassir	V	0.0	0.5168	0.0	0.0	0.0	0.0	0.0261	
rassurant	A	0.0	5.0207	0.0	7.4055	3.2084	0.0	3.4671	
rassurer	V	0.7622	7.678	45.491	51.8629	24.8092	78.0384	34.0895	
rat	N	0.0	0.3702	33.0491	26.5673	18.4508	39.0192	18.3931	
rat	A	0.0	0.0	0.1815	1.1509	0.0	0.0	0.5025	
ratatouille	N	0.0	0.0	0.0	0.0	1.6042	0.0	0.0333	
rater	V	0.0	6.3957	31.2541	2.3018	0.0	0.0	11.2996	
ratier	A	0.0	0.0	0.0	1.1509	0.0	0.0	0.0698	
rating	N	0.0	0.0	0.0	1.0571	0.0	0.0	0.0241	
ration	N	0.0	0.0	0.0	0.0	19.8484	0.0	0.7937	
rationaliser	V	0.0	0.0	0.0	0.7062	0.0	0.0	0.0161	
rationalité	N	0.0	0.0	0.0	0.5755	0.0	0.0	0.0349	
rationnel	A	0.0	0.285	2.9106	0.8259	14.569	0.0	2.8792	
rationnellement	ADV	0.0	0.0	0.7236	0.0	0.0	0.0	0.0666	
